latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
49.77075,11.02407,299.43,0.43,0.38,2025-06-24,0137,N21,nominal,2.0NRT,285.6,0.85,N
51.04319,2.2948,302.78,0.47,0.4,2025-06-24,0137,N21,nominal,2.0NRT,286.59,1.09,N
51.04246,2.30149,300.38,0.47,0.4,2025-06-24,0137,N21,nominal,2.0NRT,285.39,1.09,N
35.52917,-0.27778,311.04,0.41,0.37,2025-06-24,0141,N21,nominal,2.0NRT,296.47,0.96,N
50.10564,8.91848,297.95,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,285.95,0.7,N
35.56612,-0.93793,310.79,0.43,0.38,2025-06-24,0141,N21,nominal,2.0NRT,295.6,1.21,N
51.03743,2.2794,324.28,0.47,0.4,2025-06-24,0137,N21,nominal,2.0NRT,285.7,1.79,N
35.4609,-0.39492,308.56,0.41,0.37,2025-06-24,0141,N21,nominal,2.0NRT,296.91,1.04,N
51.03381,2.27841,299.83,0.47,0.4,2025-06-24,0137,N21,nominal,2.0NRT,285.62,1.79,N
51.03312,2.25057,295.69,0.47,0.4,2025-06-24,0137,N21,nominal,2.0NRT,285.24,0.78,N
51.03239,2.25728,302.69,0.47,0.4,2025-06-24,0137,N21,nominal,2.0NRT,284.98,0.78,N
51.02731,2.26972,328.26,0.47,0.4,2025-06-24,0137,N21,nominal,2.0NRT,286.71,4.17,N
35.31013,-1.34598,306.22,0.44,0.38,2025-06-24,0141,N21,nominal,2.0NRT,295.14,0.72,N
50.5694,5.36903,307.19,0.4,0.37,2025-06-24,0137,N21,nominal,2.0NRT,286.38,1.22,N
50.54836,4.2148,302.73,0.42,0.37,2025-06-24,0137,N21,nominal,2.0NRT,284.61,0.91,N
34.79764,0.32939,305.16,0.39,0.36,2025-06-24,0141,N21,nominal,2.0NRT,289.98,0.87,N
50.69796,2.11025,299.25,0.48,0.4,2025-06-24,0137,N21,nominal,2.0NRT,284.82,1.61,N
34.43766,2.05971,312.04,0.39,0.36,2025-06-24,0141,N21,nominal,2.0NRT,293.44,1.65,N
50.69743,2.11654,301.62,0.48,0.4,2025-06-24,0137,N21,nominal,2.0NRT,284.48,0.85,N
50.40316,3.56258,310.66,0.43,0.38,2025-06-24,0137,N21,nominal,2.0NRT,285.78,1.49,N
50.8343,-1.3772,298.51,0.43,0.46,2025-06-24,0137,N21,nominal,2.0NRT,286.42,1.5,N
50.82917,-1.36585,296.95,0.43,0.46,2025-06-24,0137,N21,nominal,2.0NRT,285.87,1.33,N
45.12368,25.41519,301.61,0.76,0.77,2025-06-24,0137,N21,nominal,2.0NRT,284.04,1.95,N
45.12493,25.41488,297,0.76,0.77,2025-06-24,0137,N21,nominal,2.0NRT,283.22,1.06,N
49.53019,8.41721,307.79,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,289.38,1.01,N
45.95397,22.86473,298.55,0.55,0.68,2025-06-24,0137,N21,nominal,2.0NRT,286.19,1.2,N
49.5163,8.41723,296.94,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,286.73,0.68,N
48.27779,14.33417,303.36,0.4,0.44,2025-06-24,0137,N21,nominal,2.0NRT,282.09,0.95,N
48.27661,14.3393,305.68,0.4,0.44,2025-06-24,0137,N21,nominal,2.0NRT,285.74,2.66,N
48.27426,14.34956,298.86,0.4,0.44,2025-06-24,0137,N21,nominal,2.0NRT,285.55,1.34,N
48.27511,14.32701,324.78,0.4,0.44,2025-06-24,0137,N21,nominal,2.0NRT,286.52,3,N
48.27276,14.33725,321.14,0.4,0.44,2025-06-24,0137,N21,nominal,2.0NRT,284.87,3.84,N
48.26118,14.33119,298.05,0.4,0.44,2025-06-24,0137,N21,nominal,2.0NRT,284.07,1.61,N
48.77546,10.70094,300.08,0.44,0.38,2025-06-24,0137,N21,nominal,2.0NRT,286.75,0.77,N
49.52454,5.89848,298.32,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,286.5,0.8,N
49.50541,5.95814,315.83,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,284.97,1.8,N
49.35807,6.746,326.24,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,288.95,2.72,N
49.35726,6.75119,315.21,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,289.11,2.03,N
49.35239,6.73846,327.82,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,289.91,3.06,N
49.34835,6.74246,298.22,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,286.93,0.86,N
49.01775,8.61565,299.66,0.4,0.37,2025-06-24,0137,N21,nominal,2.0NRT,288.37,0.64,N
49.05716,8.32845,301.87,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,291.63,0.93,N
48.65195,10.16357,296.19,0.43,0.38,2025-06-24,0137,N21,nominal,2.0NRT,285.9,0.51,N
49.32595,6.10323,299.5,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,285.15,0.71,N
47.37982,15.06558,298.67,0.45,0.47,2025-06-24,0137,N21,nominal,2.0NRT,287.46,1.02,N
48.36922,9.7379,300.45,0.42,0.38,2025-06-24,0137,N21,nominal,2.0NRT,284.82,0.92,N
48.33436,9.73339,307.79,0.42,0.38,2025-06-24,0137,N21,nominal,2.0NRT,287.11,1.37,N
48.8837,6.05541,295.93,0.39,0.36,2025-06-24,0137,N21,nominal,2.0NRT,285.82,0.49,N
48.69004,6.96467,307.86,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,288.91,1.4,N
48.22657,8.77679,297.44,0.4,0.37,2025-06-24,0137,N21,nominal,2.0NRT,287.36,0.61,N
48.60987,6.11699,322.04,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,289.08,1.7,N
48.61065,6.11187,312.17,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,288.99,1.7,N
48.56285,6.11144,304.21,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,287.28,1.27,N
48.76766,4.56272,300.2,0.4,0.37,2025-06-24,0137,N21,nominal,2.0NRT,286.96,0.91,N
44.59684,20.97647,300.1,0.5,0.66,2025-06-24,0137,N21,nominal,2.0NRT,286.6,1.13,N
43.99962,21.64871,302.25,0.56,0.69,2025-06-24,0137,N21,nominal,2.0NRT,287.57,2.07,N
44.00132,21.64859,311.84,0.56,0.69,2025-06-24,0137,N21,nominal,2.0NRT,287.86,1.37,N
43.28047,23.46262,297.77,0.72,0.75,2025-06-24,0137,N21,nominal,2.0NRT,287.39,0.96,N
46.22704,13.07489,302.52,0.4,0.44,2025-06-24,0137,N21,nominal,2.0NRT,288.98,0.73,N
46.07027,13.62625,304.38,0.42,0.45,2025-06-24,0137,N21,nominal,2.0NRT,287.98,0.98,N
45.49818,15.55415,319.69,0.53,0.5,2025-06-24,0137,N21,nominal,2.0NRT,286.53,3.28,N
47.06841,8.26501,315.28,0.4,0.37,2025-06-24,0137,N21,nominal,2.0NRT,289.66,2.58,N
45.49733,15.55536,319.17,0.53,0.5,2025-06-24,0137,N21,nominal,2.0NRT,286.59,3.64,N
44.54918,18.5028,301.21,0.39,0.59,2025-06-24,0137,N21,nominal,2.0NRT,288.48,0.88,N
44.5479,18.50726,299.96,0.39,0.59,2025-06-24,0137,N21,nominal,2.0NRT,287.76,0.88,N
48.10572,-1.03874,296.64,0.39,0.44,2025-06-24,0137,N21,nominal,2.0NRT,286.28,1,N
46.65471,6.54374,299.28,0.39,0.36,2025-06-24,0139,N21,nominal,2.0NRT,289.15,0.72,N
45.38222,11.95184,303.84,0.56,0.43,2025-06-24,0139,N21,nominal,2.0NRT,292.88,1.61,N
45.51413,10.34205,303.79,0.48,0.4,2025-06-24,0139,N21,nominal,2.0NRT,293.45,0.78,N
45.681,9.46459,301.91,0.45,0.39,2025-06-24,0139,N21,nominal,2.0NRT,291.89,0.65,N
45.51086,10.24468,312.58,0.48,0.4,2025-06-24,0139,N21,nominal,2.0NRT,293.55,1.64,N
45.45998,10.45599,335.73,0.49,0.4,2025-06-24,0139,N21,nominal,2.0NRT,295.15,7.11,N
45.47908,10.21252,328.35,0.48,0.4,2025-06-24,0139,N21,nominal,2.0NRT,293.55,3.71,N
45.47878,10.21178,324.64,0.48,0.4,2025-06-24,0139,N21,nominal,2.0NRT,293.93,3.27,N
46.31304,3.62116,312.5,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,286.56,1.29,N
46.30972,3.6202,316.13,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,286.04,1.52,N
45.91197,5.82163,303.48,0.38,0.36,2025-06-24,0139,N21,nominal,2.0NRT,292.79,0.84,N
45.14508,9.94067,331.99,0.47,0.4,2025-06-24,0139,N21,nominal,2.0NRT,296.26,7.53,N
44.68093,10.06766,303.53,0.49,0.4,2025-06-24,0139,N21,nominal,2.0NRT,293.17,0.61,N
45.24424,6.41224,309.38,0.39,0.36,2025-06-24,0139,N21,nominal,2.0NRT,291.52,1.43,N
45.22922,5.66794,303.77,0.38,0.36,2025-06-24,0139,N21,nominal,2.0NRT,293.38,0.35,N
45.02292,6.86021,306.57,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,286.47,1,N
45.07555,5.87402,302.25,0.39,0.36,2025-06-24,0139,N21,nominal,2.0NRT,291.62,1.28,N
41.50364,19.74354,304.15,0.55,0.68,2025-06-24,0139,N21,nominal,2.0NRT,290.17,1.1,N
40.9686,19.89659,301.4,0.58,0.7,2025-06-24,0139,N21,nominal,2.0NRT,289.01,0.65,N
40.97176,19.89641,299.52,0.58,0.7,2025-06-24,0139,N21,nominal,2.0NRT,288.94,1.05,N
41.78823,15.26309,322.7,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,289.51,2.13,N
41.78349,15.26076,315.62,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,289.44,1.02,N
41.75479,15.26795,299.65,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,288.08,0.25,N
41.73097,15.19596,326.34,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,287.78,1.88,N
41.73003,15.19949,308.42,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,287.56,1.88,N
41.72939,15.19782,336.25,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,290.3,2.08,N
41.73032,15.19425,299.71,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,288.12,2.47,N
41.72464,15.19552,307.86,0.32,0.55,2025-06-24,0139,N21,nominal,2.0NRT,289.33,2.08,N
41.53673,15.74319,315.64,0.35,0.57,2025-06-24,0139,N21,nominal,2.0NRT,290.69,1.26,N
43.80376,4.61899,307.2,0.38,0.36,2025-06-24,0139,N21,nominal,2.0NRT,296.73,0.9,N
40.10257,19.77575,304.55,0.61,0.71,2025-06-24,0139,N21,nominal,2.0NRT,291.92,2.33,N
40.10114,19.78027,301.95,0.61,0.71,2025-06-24,0139,N21,nominal,2.0NRT,291.63,1.87,N
40.0848,19.76511,304.9,0.61,0.71,2025-06-24,0139,N21,nominal,2.0NRT,291.46,2.67,N
40.10085,19.77603,312.03,0.61,0.71,2025-06-24,0139,N21,nominal,2.0NRT,292.17,3.11,N
40.08292,19.76592,309.31,0.61,0.71,2025-06-24,0139,N21,nominal,2.0NRT,292.06,1.73,N
43.71199,3.34673,303.65,0.39,0.36,2025-06-24,0139,N21,nominal,2.0NRT,291.64,0.54,N
43.98629,1.22727,301.97,0.43,0.38,2025-06-24,0139,N21,nominal,2.0NRT,290.71,0.62,N
43.78858,2.57016,299.46,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,277.1,0.6,N
43.4368,4.8796,308.78,0.38,0.36,2025-06-24,0139,N21,nominal,2.0NRT,297.59,1.28,N
40.60485,17.25732,297.97,0.44,0.62,2025-06-24,0139,N21,nominal,2.0NRT,287.06,0.2,N
40.50304,17.216,308.86,0.44,0.62,2025-06-24,0139,N21,nominal,2.0NRT,295.96,2.65,N
41.46371,12.97946,307.06,0.51,0.49,2025-06-24,0139,N21,nominal,2.0NRT,289.85,1.92,N
39.90831,18.19618,304.58,0.51,0.66,2025-06-24,0139,N21,nominal,2.0NRT,287.68,1.75,N
40.42875,15.73409,344.45,0.37,0.58,2025-06-24,0139,N21,nominal,2.0NRT,290,5.06,N
41.9855,2.09575,307.79,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,291.23,0.88,N
40.55729,9.66992,306.14,0.56,0.43,2025-06-24,0139,N21,nominal,2.0NRT,294.19,1.66,N
41.89322,1.04334,301.68,0.42,0.38,2025-06-24,0139,N21,nominal,2.0NRT,289.88,0.59,N
42.127,-1.18086,322.6,0.51,0.41,2025-06-24,0139,N21,nominal,2.0NRT,293.57,2.54,N
41.92342,0.17918,305.4,0.45,0.39,2025-06-24,0139,N21,nominal,2.0NRT,293.97,1.07,N
41.47632,2.25015,313.89,0.39,0.37,2025-06-24,0139,N21,nominal,2.0NRT,295.21,1.68,N
38.7939,15.21256,318.55,0.39,0.59,2025-06-24,0139,N21,nominal,2.0NRT,293.17,1.36,N
41.85446,-0.99221,303.35,0.49,0.41,2025-06-24,0139,N21,nominal,2.0NRT,292.44,0.51,N
38.79607,15.21355,310.45,0.39,0.59,2025-06-24,0139,N21,nominal,2.0NRT,292.07,0.72,N
41.40641,1.99742,305.77,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,295.18,0.85,N
41.31273,1.66378,320.75,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,294.55,2.53,N
41.31158,1.66087,317.63,0.4,0.37,2025-06-24,0139,N21,nominal,2.0NRT,294.56,2.26,N
41.18496,1.20567,307.74,0.41,0.37,2025-06-24,0139,N21,nominal,2.0NRT,293.11,1.31,N
41.47526,-1.48822,304.54,0.51,0.41,2025-06-24,0139,N21,nominal,2.0NRT,292.89,1.43,N
38.20295,15.26481,306.12,0.4,0.6,2025-06-24,0139,N21,nominal,2.0NRT,295.27,2.55,N
40.57604,0.5399,315.13,0.42,0.38,2025-06-24,0139,N21,nominal,2.0NRT,295.8,1.96,N
37.43591,15.0289,321.69,0.41,0.61,2025-06-24,0139,N21,nominal,2.0NRT,292.06,2.3,N
40.24447,-3.47676,317.44,0.41,0.45,2025-06-24,0141,N21,nominal,2.0NRT,294.71,3,N
36.94358,14.4563,303.84,0.4,0.6,2025-06-24,0141,N21,nominal,2.0NRT,290.75,0.53,N
39.93595,-3.74516,305.1,0.42,0.45,2025-06-24,0141,N21,nominal,2.0NRT,290.27,1.37,N
36.87456,10.25846,311.62,0.47,0.48,2025-06-24,0141,N21,nominal,2.0NRT,294.64,1.72,N
36.67605,9.92093,304.87,0.46,0.47,2025-06-24,0141,N21,nominal,2.0NRT,293.41,1,N
38.42734,-0.42529,303.19,0.43,0.38,2025-06-24,0141,N21,nominal,2.0NRT,292.08,0.87,N
38.42386,-0.42601,303.03,0.43,0.38,2025-06-24,0141,N21,nominal,2.0NRT,292.54,0.87,N
37.05189,6.45784,334.78,0.47,0.4,2025-06-24,0141,N21,nominal,2.0NRT,293.75,4.26,N
36.86918,6.98559,329.35,0.5,0.41,2025-06-24,0141,N21,nominal,2.0NRT,294.86,5.23,N
36.87761,6.94263,307.31,0.49,0.41,2025-06-24,0141,N21,nominal,2.0NRT,295.12,1.97,N
36.76214,7.30899,312.34,0.51,0.41,2025-06-24,0141,N21,nominal,2.0NRT,294.71,1.85,N
36.74787,6.25719,328.65,0.46,0.39,2025-06-24,0141,N21,nominal,2.0NRT,294.74,3.26,N
36.74531,6.25105,306.81,0.46,0.39,2025-06-24,0141,N21,nominal,2.0NRT,296.47,3.26,N
36.74433,6.25614,311.93,0.46,0.39,2025-06-24,0141,N21,nominal,2.0NRT,293.41,3.26,N
37.8676,-1.07504,306,0.45,0.39,2025-06-24,0141,N21,nominal,2.0NRT,292.31,1.2,N
37.82088,-1.07922,315.04,0.45,0.39,2025-06-24,0141,N21,nominal,2.0NRT,291.51,0.91,N
61.45092,2.13833,318.12,0.42,0.45,2025-06-24,0137,N21,nominal,2.0NRT,281.97,2.03,N
61.45038,2.14624,295.26,0.42,0.45,2025-06-24,0137,N21,nominal,2.0NRT,281.96,2.03,N
57.70889,18.80671,298.27,0.5,0.41,2025-06-24,0137,N21,nominal,2.0NRT,280.23,1.8,N
57.70901,18.80045,295.13,0.5,0.41,2025-06-24,0137,N21,nominal,2.0NRT,275.29,1.09,N
59.1273,9.62092,328.36,0.4,0.37,2025-06-24,0137,N21,nominal,2.0NRT,285.15,5.74,N
58.34674,11.42143,299.36,0.38,0.36,2025-06-24,0137,N21,nominal,2.0NRT,286.39,0.59,N
51.33705,3.77254,335.8,0.63,0.72,2025-06-24,0317,N21,nominal,2.0NRT,282.2,3.01,N
51.33997,3.76483,297.37,0.63,0.72,2025-06-24,0317,N21,nominal,2.0NRT,283.22,3.01,N
51.3371,3.77284,338.87,0.63,0.72,2025-06-24,0317,N21,nominal,2.0NRT,282.44,5.62,N
51.17506,3.81326,332.34,0.64,0.72,2025-06-24,0317,N21,nominal,2.0NRT,284.21,8.63,N
51.16639,3.81561,337.45,0.64,0.72,2025-06-24,0317,N21,nominal,2.0NRT,283.56,10,N
51.16939,3.80767,317.99,0.64,0.72,2025-06-24,0317,N21,nominal,2.0NRT,283.82,10.48,N
51.158,3.79663,295.73,0.64,0.72,2025-06-24,0317,N21,nominal,2.0NRT,282.64,1.43,N
51.03493,2.28531,320.55,0.57,0.69,2025-06-24,0317,N21,nominal,2.0NRT,282.54,4.47,N
51.03748,2.27832,303.56,0.57,0.69,2025-06-24,0317,N21,nominal,2.0NRT,281.64,3.74,N
51.02649,2.26811,311.29,0.57,0.69,2025-06-24,0317,N21,nominal,2.0NRT,282.42,3.17,N
51.03781,2.28406,336.45,0.57,0.69,2025-06-24,0317,N21,nominal,2.0NRT,283.39,5.74,N
51.02683,2.27381,303.33,0.57,0.69,2025-06-24,0317,N21,nominal,2.0NRT,281.63,1.9,N
48.0691,-4.22735,323.64,0.39,0.6,2025-06-24,0319,N21,nominal,2.0NRT,282.49,2.92,N
48.06767,-4.22265,309.68,0.39,0.6,2025-06-24,0319,N21,nominal,2.0NRT,282,2.34,N
48.06406,-4.23062,304.05,0.39,0.6,2025-06-24,0319,N21,nominal,2.0NRT,282.31,2.92,N
48.06262,-4.22591,295.17,0.39,0.6,2025-06-24,0319,N21,nominal,2.0NRT,281.81,2.34,N
48.06598,-4.22416,331.72,0.39,0.6,2025-06-24,0319,N21,nominal,2.0NRT,282.68,4.15,N
48.06738,-4.22886,319.86,0.39,0.6,2025-06-24,0319,N21,nominal,2.0NRT,282.4,4.15,N
46.71794,-0.74453,298.61,0.62,0.71,2025-06-24,0319,N21,nominal,2.0NRT,283.2,1.92,N
46.71213,-0.74898,300.89,0.62,0.71,2025-06-24,0319,N21,nominal,2.0NRT,283.45,1,N
46.71743,-0.74562,316.89,0.62,0.71,2025-06-24,0319,N21,nominal,2.0NRT,283.85,2.64,N
42.28526,-8.72261,318.68,0.37,0.58,2025-06-24,0321,N21,nominal,2.0NRT,288.48,3.51,N
42.16781,-8.6467,299.8,0.37,0.58,2025-06-24,0321,N21,nominal,2.0NRT,286.54,1.06,N
52.49377,4.61322,317.68,0.61,0.71,2025-06-24,0319,N21,nominal,2.0NRT,283.65,3.73,N
52.48567,4.59397,310.62,0.61,0.71,2025-06-24,0319,N21,nominal,2.0NRT,283.13,1.74,N
52.48298,4.58076,295.03,0.61,0.71,2025-06-24,0319,N21,nominal,2.0NRT,281.91,1.74,N
52.48013,4.58828,306.19,0.61,0.71,2025-06-24,0319,N21,nominal,2.0NRT,283.02,1.74,N
51.48336,6.70472,320.32,0.79,0.78,2025-06-24,0319,N21,nominal,2.0NRT,282.43,3.81,N
51.4794,6.71431,296.19,0.79,0.78,2025-06-24,0319,N21,nominal,2.0NRT,280.81,3.81,N
51.4868,6.70472,312.83,0.79,0.78,2025-06-24,0319,N21,nominal,2.0NRT,281.44,4.28,N
51.48289,6.71432,306.79,0.79,0.78,2025-06-24,0319,N21,nominal,2.0NRT,281.84,4.28,N
50.76547,5.67039,299.49,0.78,0.78,2025-06-24,0319,N21,nominal,2.0NRT,281.71,2.87,N
37.93868,31.60648,367,0.76,0.77,2025-06-24,0943,N21,high,2.0NRT,303.98,32.69,D
37.93621,31.60153,367,0.76,0.77,2025-06-24,0943,N21,high,2.0NRT,305.7,19.28,D
39.91896,33.32573,355.01,0.54,0.68,2025-06-24,0943,N21,nominal,2.0NRT,313.21,8.98,D
39.91964,33.32715,351.28,0.54,0.68,2025-06-24,0943,N21,nominal,2.0NRT,313.79,12.33,D
41.26389,31.42431,335.27,0.61,0.71,2025-06-24,0941,N21,nominal,2.0NRT,307.03,9.16,D
45.37793,32.57975,351.05,0.4,0.6,2025-06-24,0943,N21,nominal,2.0NRT,299.98,10.57,D
45.3765,32.57493,345.29,0.4,0.6,2025-06-24,0943,N21,nominal,2.0NRT,300.3,10.08,D
46.62426,32.34938,367,0.38,0.59,2025-06-24,0943,N21,high,2.0NRT,300.18,9.68,D
46.61843,32.28891,367,0.38,0.59,2025-06-24,0943,N21,high,2.0NRT,302.37,5.5,D
46.61709,32.28431,333.7,0.38,0.59,2025-06-24,0943,N21,nominal,2.0NRT,302.73,5.5,D
46.62344,32.28593,338.6,0.38,0.59,2025-06-24,0943,N21,nominal,2.0NRT,303.93,5.5,D
47.16067,33.90516,345.09,0.62,0.54,2025-06-24,0943,N21,nominal,2.0NRT,299.99,20.68,D
46.76083,32.40167,330.52,0.37,0.58,2025-06-24,0943,N21,nominal,2.0NRT,299.08,2.06,D
46.6936,31.87659,344.66,0.39,0.6,2025-06-24,0943,N21,nominal,2.0NRT,297.35,4.21,D
52.82895,34.76756,327.29,0.4,0.44,2025-06-24,0943,N21,nominal,2.0NRT,287.54,3.5,D
38.03008,30.94878,347.29,0.42,0.45,2025-06-24,1121,N21,nominal,2.0NRT,310,2.08,D
38.6638,29.29223,367,0.54,0.42,2025-06-24,1121,N21,high,2.0NRT,332.18,57.11,D
38.28914,26.03849,345.93,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,313.34,8.32,D
38.28852,26.03394,352.01,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,314.97,6.35,D
38.29313,26.04233,347.8,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,314.11,8.32,D
38.2925,26.03767,352.99,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,317.95,8.32,D
38.29189,26.03313,345.17,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,317.33,6.35,D
38.29368,26.03924,349.93,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,318.1,21.38,D
38.29307,26.03467,350.95,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,319.13,15.95,D
38.29705,26.03846,345.24,0.41,0.37,2025-06-24,1121,N21,low,2.0NRT,318.52,21.38,D
38.29644,26.03388,353.74,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,325.12,15.95,D
38.45356,27.1782,339.05,0.44,0.38,2025-06-24,1121,N21,low,2.0NRT,312.92,3.06,D
38.32502,26.06615,352.33,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,317.37,10.09,D
38.32904,26.07023,350.31,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,316.78,11.08,D
38.34119,26.00556,352.08,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,316.47,9.94,D
38.3519,26.00775,354.35,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,321.96,17.47,D
38.3513,26.00339,367,0.41,0.37,2025-06-24,1121,N21,low,2.0NRT,330.75,42.57,D
38.35527,26.00706,348.49,0.41,0.37,2025-06-24,1121,N21,nominal,2.0NRT,316.63,17.47,D
38.36626,26.03703,343.8,0.41,0.37,2025-06-24,1121,N21,low,2.0NRT,315.08,6.34,D
37.21596,15.13682,333.63,0.54,0.51,2025-06-24,1121,N21,low,2.0NRT,308.16,4.28,D
39.92448,32.40574,344.59,0.53,0.5,2025-06-24,1121,N21,low,2.0NRT,316.53,29.9,D
37.39432,14.88515,341.95,0.55,0.51,2025-06-24,1121,N21,nominal,2.0NRT,308.1,5.66,D
37.23611,14.10236,339.11,0.61,0.54,2025-06-24,1121,N21,nominal,2.0NRT,305.87,7.49,D
37.2342,14.10234,342.85,0.61,0.54,2025-06-24,1121,N21,nominal,2.0NRT,306.41,8.96,D
37.26033,13.89391,341.87,0.63,0.54,2025-06-24,1121,N21,nominal,2.0NRT,308.89,12.16,D
39.74654,26.38954,367,0.43,0.38,2025-06-24,1121,N21,high,2.0NRT,358.45,160.04,D
39.74717,26.39442,346.64,0.43,0.38,2025-06-24,1121,N21,nominal,2.0NRT,318.47,160.04,D
39.75,26.38885,367,0.43,0.38,2025-06-24,1121,N21,high,2.0NRT,355.03,160.04,D
39.74936,26.38394,367,0.43,0.38,2025-06-24,1121,N21,high,2.0NRT,334.35,457.42,D
39.75063,26.39372,355.32,0.43,0.38,2025-06-24,1121,N21,low,2.0NRT,332.74,160.04,D
39.74894,26.39128,367,0.43,0.38,2025-06-24,1121,N21,high,2.0NRT,345.51,68.86,D
39.74955,26.39616,344.01,0.43,0.38,2025-06-24,1121,N21,nominal,2.0NRT,316.86,68.86,D
39.7477,26.38149,341.66,0.43,0.38,2025-06-24,1121,N21,nominal,2.0NRT,307.12,282.08,D
39.74833,26.3864,367,0.43,0.38,2025-06-24,1121,N21,low,2.0NRT,360.45,282.08,D
39.75238,26.39054,367,0.43,0.38,2025-06-24,1121,N21,high,2.0NRT,343.1,68.86,D
39.753,26.39543,367,0.43,0.38,2025-06-24,1121,N21,low,2.0NRT,330.99,68.86,D
39.75177,26.38567,367,0.43,0.38,2025-06-24,1121,N21,low,2.0NRT,327.01,282.08,D
40.81482,30.41815,347.61,0.43,0.46,2025-06-24,1121,N21,nominal,2.0NRT,312.1,12.04,D
38.98857,17.08855,348.17,0.39,0.44,2025-06-24,1121,N21,nominal,2.0NRT,312.94,10.76,D
38.9925,17.0872,349.41,0.39,0.44,2025-06-24,1121,N21,nominal,2.0NRT,306.28,10.76,D
39.08378,17.11168,342.65,0.39,0.44,2025-06-24,1121,N21,nominal,2.0NRT,308.37,6.03,D
36.86824,6.97904,349.81,0.75,0.77,2025-06-24,1121,N21,nominal,2.0NRT,301.91,12.21,D
40.09887,19.78043,337.41,0.44,0.38,2025-06-24,1121,N21,low,2.0NRT,310.83,3.67,D
40.10231,19.77927,338.29,0.44,0.38,2025-06-24,1121,N21,low,2.0NRT,308.75,2.57,D
39.86288,18.36784,343.26,0.5,0.41,2025-06-24,1121,N21,nominal,2.0NRT,315.32,7.01,D
40.49095,21.74209,346.29,0.39,0.36,2025-06-24,1121,N21,nominal,2.0NRT,318.09,12,D
39.91392,18.28292,347.32,0.5,0.41,2025-06-24,1121,N21,nominal,2.0NRT,317.3,16.82,D
39.65718,16.37848,352.53,0.41,0.45,2025-06-24,1121,N21,nominal,2.0NRT,310.7,7.96,D
40.03731,18.09041,342.13,0.51,0.41,2025-06-24,1121,N21,low,2.0NRT,315.67,15.13,D
40.0389,18.09383,347.73,0.51,0.41,2025-06-24,1121,N21,nominal,2.0NRT,315.29,11.54,D
40.05817,18.14998,343.22,0.51,0.41,2025-06-24,1121,N21,low,2.0NRT,316.26,5.43,D
41.14986,24.24361,348.08,0.39,0.36,2025-06-24,1121,N21,low,2.0NRT,322.19,8.23,D
41.15382,24.24733,353.72,0.39,0.36,2025-06-24,1121,N21,low,2.0NRT,331.41,102.08,D
41.15316,24.24274,367,0.39,0.36,2025-06-24,1121,N21,low,2.0NRT,326.11,45.17,D
